val_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.01914750412106514,66.42375254631042,False,,,84,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-21-44,1681194104,5550.330524921417,17147,lambda,128.135.11.168,5550.330524921417,0,84,0.004018068313598633
0.011918626725673676,66.26632881164551,False,,,85,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-22-50,1681194170,5616.596853733063,17147,lambda,128.135.11.168,5616.596853733063,0,85,0.004018068313598633
0.014268608763813972,66.20050644874573,False,,,86,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-23-56,1681194236,5682.7973601818085,17147,lambda,128.135.11.168,5682.7973601818085,0,86,0.004018068313598633
0.014745579101145267,65.73172450065613,False,,,87,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-25-02,1681194302,5748.529084682465,17147,lambda,128.135.11.168,5748.529084682465,0,87,0.004018068313598633
0.01433719601482153,66.05208206176758,False,,,88,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-26-08,1681194368,5814.581166744232,17147,lambda,128.135.11.168,5814.581166744232,0,88,0.004018068313598633
0.015032610855996609,66.24994111061096,False,,,89,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-27-14,1681194434,5880.831107854843,17147,lambda,128.135.11.168,5880.831107854843,0,89,0.004018068313598633
0.009631991386413574,66.13065218925476,False,,,90,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-28-21,1681194501,5946.961760044098,17147,lambda,128.135.11.168,5946.961760044098,0,90,0.004018068313598633
0.011585592292249203,66.62275266647339,False,,,91,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-29-27,1681194567,6013.584512710571,17147,lambda,128.135.11.168,6013.584512710571,0,91,0.004018068313598633
0.02343476563692093,65.96752667427063,False,,,92,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-30-33,1681194633,6079.552039384842,17147,lambda,128.135.11.168,6079.552039384842,0,92,0.004018068313598633
0.01612851768732071,66.36971735954285,False,,,93,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-31-40,1681194700,6145.921756744385,17147,lambda,128.135.11.168,6145.921756744385,0,93,0.004018068313598633
0.011968608945608139,66.07470369338989,False,,,94,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-32-46,1681194766,6211.996460437775,17147,lambda,128.135.11.168,6211.996460437775,0,94,0.004018068313598633
0.02460867166519165,65.97609281539917,False,,,95,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-33-52,1681194832,6277.972553253174,17147,lambda,128.135.11.168,6277.972553253174,0,95,0.004018068313598633
0.00882187020033598,65.9315128326416,False,,,96,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-34-58,1681194898,6343.904066085815,17147,lambda,128.135.11.168,6343.904066085815,0,96,0.004018068313598633
0.014244785532355309,66.47276449203491,False,,,97,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-36-04,1681194964,6410.37683057785,17147,lambda,128.135.11.168,6410.37683057785,0,97,0.004018068313598633
0.016227053478360176,66.16615056991577,False,,,98,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-37-10,1681195030,6476.542981147766,17147,lambda,128.135.11.168,6476.542981147766,0,98,0.004018068313598633
0.007853606715798378,65.95840382575989,False,,,99,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-38-16,1681195096,6542.501384973526,17147,lambda,128.135.11.168,6542.501384973526,0,99,0.004018068313598633
0.022662226110696793,66.36908769607544,False,,,100,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-39-22,1681195162,6608.870472669601,17147,lambda,128.135.11.168,6608.870472669601,0,100,0.004018068313598633
0.013241330161690712,66.86542391777039,False,,,101,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-40-29,1681195229,6675.735896587372,17147,lambda,128.135.11.168,6675.735896587372,0,101,0.004018068313598633
0.006548290140926838,66.42296433448792,False,,,102,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-41-36,1681195296,6742.15886092186,17147,lambda,128.135.11.168,6742.15886092186,0,102,0.004018068313598633
0.03736143559217453,66.40549802780151,False,,,103,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-42-42,1681195362,6808.564358949661,17147,lambda,128.135.11.168,6808.564358949661,0,103,0.004018068313598633
0.00970859918743372,67.18251299858093,False,,,104,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-43-49,1681195429,6875.746871948242,17147,lambda,128.135.11.168,6875.746871948242,0,104,0.004018068313598633
0.014901736751198769,66.21471285820007,False,,,105,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-44-56,1681195496,6941.961584806442,17147,lambda,128.135.11.168,6941.961584806442,0,105,0.004018068313598633
0.01140627171844244,67.02737712860107,False,,,106,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-46-03,1681195563,7008.988961935043,17147,lambda,128.135.11.168,7008.988961935043,0,106,0.004018068313598633
0.012856408022344112,66.51801872253418,False,,,107,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-47-09,1681195629,7075.5069806575775,17147,lambda,128.135.11.168,7075.5069806575775,0,107,0.004018068313598633
0.007949423044919968,66.39339852333069,False,,,108,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-48-16,1681195696,7141.900379180908,17147,lambda,128.135.11.168,7141.900379180908,0,108,0.004018068313598633
0.008318416774272919,66.89440059661865,False,,,109,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-49-22,1681195762,7208.794779777527,17147,lambda,128.135.11.168,7208.794779777527,0,109,0.004018068313598633
0.005101761780679226,66.74265789985657,False,,,110,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-50-29,1681195829,7275.537437677383,17147,lambda,128.135.11.168,7275.537437677383,0,110,0.004018068313598633
0.007184139918535948,66.24298882484436,False,,,111,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-51-35,1681195895,7341.780426502228,17147,lambda,128.135.11.168,7341.780426502228,0,111,0.004018068313598633
0.007274174131453037,66.4847559928894,False,,,112,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-52-42,1681195962,7408.265182495117,17147,lambda,128.135.11.168,7408.265182495117,0,112,0.004018068313598633
0.00747602479532361,65.72635412216187,False,,,113,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-53-48,1681196028,7473.991536617279,17147,lambda,128.135.11.168,7473.991536617279,0,113,0.004018068313598633
0.006036125589162111,66.00093674659729,False,,,114,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-54-54,1681196094,7539.992473363876,17147,lambda,128.135.11.168,7539.992473363876,0,114,0.004018068313598633
0.0047871023416519165,66.52749466896057,False,,,115,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-56-00,1681196160,7606.519968032837,17147,lambda,128.135.11.168,7606.519968032837,0,115,0.004018068313598633
0.008273406885564327,65.81559371948242,False,,,116,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-57-06,1681196226,7672.335561752319,17147,lambda,128.135.11.168,7672.335561752319,0,116,0.004018068313598633
